"id","mc","style","duration_1","duration_2","duration_3","interviewer","language","deviations/notes","stage","detail","interview","activity","critical","start_slope","end_slope"
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int1_st4",0,0,3,1,0,3
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int1_st5",0,0,4,1,0,4
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st1",2,1,0,0,0,0
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st2",4,1,1,0,1,0
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st3",2,1,2,0,1,1
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st4",0,1,3,1,1,2
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st5",0,1,4,1,1,3
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st1",2,2,0,0,0,0
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st2",4,2,1,0,1,0
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st3",4,2,2,0,2,0
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st4",2,2,3,1,2,1
45,"MC1","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st5",0,2,4,1,2,2
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int1_st1",1,0,0,0,0,0
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int1_st2",1,0,1,0,0,1
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int1_st3",0,0,2,0,0,2
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int1_st4",0,0,3,1,0,3
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int1_st5",0,0,4,1,0,4
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st1",1,1,0,0,0,0
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st2",1,1,1,0,1,0
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st3",0,1,2,0,1,1
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st4",0,1,3,1,1,2
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int2_st5",0,1,4,1,1,3
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st1",1,2,0,0,0,0
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st2",1,2,1,0,1,0
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st3",1,2,2,0,2,0
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st4",0,2,3,1,2,1
46,"MC2","sos",NA,NA,NA,"Minna","Swe",NA,"int3_st5",0,2,4,1,2,2
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int1_st1",NA,0,0,0,0,0
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int1_st2",NA,0,1,0,0,1
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int1_st3",NA,0,2,0,0,2
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int1_st4",NA,0,3,1,0,3
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int1_st5",NA,0,4,1,0,4
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int2_st1",NA,1,0,0,0,0
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int2_st2",NA,1,1,0,1,0
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int2_st3",NA,1,2,0,1,1
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int2_st4",NA,1,3,1,1,2
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int2_st5",NA,1,4,1,1,3
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int3_st1",NA,2,0,0,0,0
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int3_st2",NA,2,1,0,1,0
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int3_st3",NA,2,2,0,2,0
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int3_st4",NA,2,3,1,2,1
47,"MC1","sos",NA,NA,NA,"Hanna","Eng","Exclusion","int3_st5",NA,2,4,1,2,2
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st1",0,0,0,0,0,0
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st2",0,0,1,0,0,1
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st3",1,0,2,0,0,2
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st4",0,0,3,1,0,3
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st5",0,0,4,1,0,4
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st1",0,1,0,0,0,0
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st2",0,1,1,0,1,0
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st3",1,1,2,0,1,1
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st4",0,1,3,1,1,2
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st5",0,1,4,1,1,3
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st1",0,2,0,0,0,0
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st2",0,2,1,0,1,0
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st3",1,2,2,0,2,0
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st4",0,2,3,1,2,1
48,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st5",0,2,4,1,2,2
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st1",0,0,0,0,0,0
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st2",1,0,1,0,0,1
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st3",0,0,2,0,0,2
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st4",1,0,3,1,0,3
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st5",1,0,4,1,0,4
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st1",0,1,0,0,0,0
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st2",1,1,1,0,1,0
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st3",0,1,2,0,1,1
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st4",1,1,3,1,1,2
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st5",0,1,4,1,1,3
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st1",0,2,0,0,0,0
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st2",1,2,1,0,1,0
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st3",0,2,2,0,2,0
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st4",1,2,3,1,2,1
49,"MC3","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st5",1,2,4,1,2,2
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st1",0,0,0,0,0,0
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st2",0,0,1,0,0,1
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st3",1,0,2,0,0,2
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st4",0,0,3,1,0,3
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int1_st5",0,0,4,1,0,4
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st1",0,1,0,0,0,0
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st2",0,1,1,0,1,0
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st3",1,1,2,0,1,1
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st4",0,1,3,1,1,2
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int2_st5",0,1,4,1,1,3
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st1",0,2,0,0,0,0
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st2",0,2,1,0,1,0
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st3",1,2,2,0,2,0
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st4",0,2,3,1,2,1
50,"MC1","direct",NA,NA,NA,"Hanna","Eng",NA,"int3_st5",0,2,4,1,2,2
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int1_st1",1,0,0,0,0,0
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int1_st2",2,0,1,0,0,1
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int1_st3",1,0,2,0,0,2
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int1_st4",2,0,3,1,0,3
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int1_st5",1,0,4,1,0,4
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int2_st1",2,1,0,0,0,0
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int2_st2",3,1,1,0,1,0
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int2_st3",0,1,2,0,1,1
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int2_st4",0,1,3,1,1,2
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int2_st5",0,1,4,1,1,3
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int3_st1",2,2,0,0,0,0
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int3_st2",3,2,1,0,1,0
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int3_st3",2,2,2,0,2,0
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int3_st4",0,2,3,1,2,1
51,"MC3","sos",NA,NA,NA,"Hanna","Eng",NA,"int3_st5",0,2,4,1,2,2
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st1",0,0,0,0,0,0
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st2",1,0,1,0,0,1
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st3",0,0,2,0,0,2
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st4",2,0,3,1,0,3
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st5",1,0,4,1,0,4
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st1",5,1,0,0,0,0
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st2",4,1,1,0,1,0
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st3",0,1,2,0,1,1
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st4",1,1,3,1,1,2
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st5",1,1,4,1,1,3
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st1",5,2,0,0,0,0
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st2",4,2,1,0,1,0
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st3",4,2,2,0,2,0
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st4",0,2,3,1,2,1
52,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st5",1,2,4,1,2,2
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st1",0,0,0,0,0,0
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st2",1,0,1,0,0,1
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st3",0,0,2,0,0,2
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st4",0,0,3,1,0,3
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int1_st5",0,0,4,1,0,4
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st1",0,1,0,0,0,0
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st2",3,1,1,0,1,0
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st3",0,1,2,0,1,1
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st4",1,1,3,1,1,2
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int2_st5",0,1,4,1,1,3
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st1",0,2,0,0,0,0
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st2",3,2,1,0,1,0
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st3",0,2,2,0,2,0
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st4",1,2,3,1,2,1
53,"MC3","sos",NA,NA,NA,"Karishma","Eng",NA,"int3_st5",0,2,4,1,2,2
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st1",4,0,0,0,0,0
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st2",1,0,1,0,0,1
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st3",0,0,2,0,0,2
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st4",3,0,3,1,0,3
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st5",0,0,4,1,0,4
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st1",4,1,0,0,0,0
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st2",2,1,1,0,1,0
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st3",0,1,2,0,1,1
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st4",2,1,3,1,1,2
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st5",0,1,4,1,1,3
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st1",4,2,0,0,0,0
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st2",2,2,1,0,1,0
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st3",0,2,2,0,2,0
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st4",2,2,3,1,2,1
54,"MC2","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st5",0,2,4,1,2,2
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st1",5,0,0,0,0,0
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st2",1,0,1,0,0,1
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st3",1,0,2,0,0,2
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st4",2,0,3,1,0,3
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st5",1,0,4,1,0,4
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st1",5,1,0,0,0,0
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st2",3,1,1,0,1,0
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st3",1,1,2,0,1,1
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st4",2,1,3,1,1,2
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st5",1,1,4,1,1,3
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st1",5,2,0,0,0,0
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st2",1,2,1,0,1,0
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st3",2,2,2,0,2,0
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st4",2,2,3,1,2,1
55,"MC2","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st5",0,2,4,1,2,2
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st1",4,0,0,0,0,0
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st2",0,0,1,0,0,1
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st3",2,0,2,0,0,2
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st4",1,0,3,1,0,3
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int1_st5",1,0,4,1,0,4
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st1",4,1,0,0,0,0
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st2",5,1,1,0,1,0
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st3",2,1,2,0,1,1
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st4",0,1,3,1,1,2
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int2_st5",0,1,4,1,1,3
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st1",4,2,0,0,0,0
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st2",5,2,1,0,1,0
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st3",2,2,2,0,2,0
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st4",2,2,3,1,2,1
56,"MC1","sos",NA,NA,NA,"Naiara","Eng",NA,"int3_st5",0,2,4,1,2,2
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st1",2,0,0,0,0,0
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st2",0,0,1,0,0,1
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st3",0,0,2,0,0,2
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st4",1,0,3,1,0,3
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int1_st5",1,0,4,1,0,4
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st1",2,1,0,0,0,0
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st2",1,1,1,0,1,0
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st3",0,1,2,0,1,1
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st4",1,1,3,1,1,2
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int2_st5",1,1,4,1,1,3
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st1",2,2,0,0,0,0
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st2",1,2,1,0,1,0
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st3",4,2,2,0,2,0
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st4",1,2,3,1,2,1
57,"MC1","direct",NA,NA,NA,"Karishma","Eng",NA,"int3_st5",1,2,4,1,2,2
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st1",1,0,0,0,0,0
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st2",1,0,1,0,0,1
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st3",2,0,2,0,0,2
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st4",2,0,3,1,0,3
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st5",1,0,4,1,0,4
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st1",1,1,0,0,0,0
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st2",1,1,1,0,1,0
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st3",2,1,2,0,1,1
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st4",2,1,3,1,1,2
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st5",1,1,4,1,1,3
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st1",1,2,0,0,0,0
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st2",1,2,1,0,1,0
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st3",2,2,2,0,2,0
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st4",2,2,3,1,2,1
58,"MC2","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st5",1,2,4,1,2,2
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st1",1,0,0,0,0,0
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st2",2,0,1,0,0,1
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st3",0,0,2,0,0,2
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st4",0,0,3,1,0,3
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int1_st5",2,0,4,1,0,4
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st1",0,1,0,0,0,0
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st2",3,1,1,0,1,0
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st3",0,1,2,0,1,1
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st4",0,1,3,1,1,2
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int2_st5",2,1,4,1,1,3
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st1",0,2,0,0,0,0
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st2",3,2,1,0,1,0
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st3",3,2,2,0,2,0
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st4",0,2,3,1,2,1
59,"MC3","direct",NA,NA,NA,"Naiara","Eng",NA,"int3_st5",2,2,4,1,2,2
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int1_st1",4,0,0,0,0,0
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int1_st2",1,0,1,0,0,1
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int1_st3",1,0,2,0,0,2
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int1_st4",0,0,3,1,0,3
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int1_st5",1,0,4,1,0,4
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int2_st1",2,1,0,0,0,0
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int2_st2",3,1,1,0,1,0
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int2_st3",1,1,2,0,1,1
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int2_st4",2,1,3,1,1,2
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int2_st5",1,1,4,1,1,3
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int3_st1",2,2,0,0,0,0
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int3_st2",3,2,1,0,1,0
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int3_st3",2,2,2,0,2,0
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int3_st4",3,2,3,1,2,1
60,"MC1","sos",NA,NA,NA,"Minna","Swe","Anette","int3_st5",0,2,4,1,2,2
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int1_st1",0,0,0,0,0,0
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int1_st2",1,0,1,0,0,1
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int1_st3",0,0,2,0,0,2
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int1_st4",0,0,3,1,0,3
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int1_st5",1,0,4,1,0,4
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int2_st1",0,1,0,0,0,0
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int2_st2",1,1,1,0,1,0
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int2_st3",0,1,2,0,1,1
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int2_st4",0,1,3,1,1,2
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int2_st5",1,1,4,1,1,3
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int3_st1",0,2,0,0,0,0
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int3_st2",1,2,1,0,1,0
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int3_st3",0,2,2,0,2,0
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int3_st4",0,2,3,1,2,1
61,"MC3","sos",NA,NA,NA,"Minna","Swe","data loss interview 3, coded with interviewer","int3_st5",0,2,4,1,2,2
